Subject,Author,Title,Date,Box Number,Barcode
Churches,,"Mt. Olivet Methodist Church of Seaford, Delaware",1955,4,390191
Churches,,"Prospect United Methodist Church, Vernon, Delaware 1835-1974",1974,4,390191
Churches,,"The Witness  Anniversary Booklet St. John's Methodist Church, Fruitland, Maryland 1854-1954  One Hundredth Anni.",1954,4,390191
Churches,"Lattomus, James W.","History and Records of Salem Methodist Protestant Church Blackbird Hundred, New Castle County",1944,4,390191
Churches,,"Salem Methodist Church, Selbyville, DE  (xeroxed pages)",1946,4,390191
Churches,,"Wesley Methodist Church  Dover, Delaware",1965,4,390191
Churches,,The Biblical Teachings of the Faceted Glass Windows of St. John's Church,1979,4,390191
Churches,,The Protestant Churches of Metropolitan Wilmington,1950,4,390191
Churches,,Churches in New Castle County (Protestant and Eastern Orthodox),1963,4,390191
Churches,,"Old Saint Anne's Protestant Episcopal Parish, celebrating 250th anniversary, near  Middletown.  2 copies",1955,2,390189
Churches,"Gillespy, George",Remarks upon Mr. George Whitefield Proving Him a Man under Delusion,1744,7,482967
Churches,,"The Annual Statement of the Presbyterian Church Dover, Delaware",1912,7,482967
Churches,,Proceedings on the occasion of Laying the Corner Stone,1856,7,482967
Churches,"Vallandigham, Rev. James L.  D.D.","A Historical Discourse  Head of Christiana Church, New Castle Co",1898,7,482967
Churches,"Higgins, Hon. Anthony","Historical Address delivered before ""Friends of Old Drawyers"" Presbyterian Church",1908,7,482967
Churches,"Huntington, Rev. C.","""A Great Man Fallen Insrael""",1881,4,390191
Churches,,Documentation for brief article,n.d.,7,482967
Churches,,80th Anniversary of the Hanover Presbyterian Sabbath School,1894,7,482967
Churches,,"1772-1872 The One Hundredth Anniversary of Hanover Street Presbyterian Church, Wilmington",1872,7,482967
Churches,,"Historical Notes, The Presbyterian Church, New Castle, Delaware",n.d.,7,482967
Churches,,Trustees of Pencade Presbyterian Church…..,1941,7,482967
Churches,"Blake, Rev. John D.",A History of the Red Clay Creek Presbyterian Church,1945,5,471252
Churches,"Davison, Rev. R.A., Higgins, Hon Atnthony",St. Georges Presbyterian Church  Two Hundredth Anniversary,1898,5,471252
Churches,,"Historical Sketch of West Presbyterian Church  Wilmington, Delaware  1868-1908",1908,5,471252
Churches,,"Westminster Presbyterian Church, Wilmington",1936,5,471252
Churches,,Rededication Services of the Coolspring Presbyterian Church,1951,5,471252
Churches,,History of the Female Benevolent Society,n.d.,5,471252
Churches,,"Camden Friends Meeting; An Appeal from Friends Meeting, Camden, Delaware",1959,5,471252
Churches,,"Little Creek Friends Meeting House, Photo",n.d.,5,471252
Churches,,A Story of the Odessa Quakers,1967,5,471252
Churches,"Klaver, Martin A.",A Sketch of the Proceedings,1967,5,471252
Churches,,Anniversary   The Wilmington New Church,1958,5,471252
Civil War,"Fuzzlebug, Fritz",Prison Life During The Rebellion  (2 copies),1869,1,390473
Civil War,,To Those Who Wore The Gray  (2 copies),1960,1,390473
Civil War,,"Corbit's Charge, Dedication of Hist. Marker commemorating Capt. Charles…  (2)",1963,1,390473
Civil War,,"Antietam, National Battlefield Site, Maryland (2 copies)",1962,1,390473
Civil War,,"Mlotkowski Memorial Room, Fort Delaware - Pea Patch Island",n.d.,1,390473
Civil War,,The Story of Fort Delaware.  2 copies,n.d.,1,390473
Civil War,,Dedication of Monument to Georgia Confederate Dead,1962,1,390473
Civil War,,"97th Annual Memorial Day Exercises, Antietam National Cemetery",1964,1,390473
Civil War,"Higginbotham, Sanford W.","Pennsylvania and The Civil War, Handbook",1961,1,390473
Civil War,"Hunter, William A.","Pennsylvania and The Civil War, Handbook",1961,1,390473
Civil War,"Kent, Donald H.","Pennsylvania and The Civil War, Handbook",1961,1,390473
Civil War,"Kurtz, Lucy Fitzhugh","Roster of Confederate Soldiers Buried in Stonewall Cemetery, Virginia",1962,1,390473
Civil War,,"Historic Fort Delaware on Pea Patch Island, Delaware City (pamphlet)",n.d.,1,390473
Civil War,,"Historic Fort Delaware, The Civil War Island Fortress (pamphlet)",n.d.,1,390473
Civil War,,The Civil War Diaries of Anna M. Ferris,1961,1,390473
Civil War,"Turner, Justin G.",Thirteenth Amendment and the Emancipation Proclamaiton,1971,1,390473
Civil War,,Gettysburg Monuments of Delaware Soldiers    (2),1887,1,390473
Civil War,,"Delaware at Antietam, The 2nd and 3rd Delaware Volunteers (2 copies)",1964,1,390473
Civil War,,"Instructions for making Muster-Rolls, Mustering into Service Periodical..",1863,1,390473
Civil War,"Wilson, W. Emerson",Fort Delaware  (5 copies),1957,1,390473
Civil War,"Wilson, W. Emerson",Delaware in the Civil War  (revised ed.)  (3 copies) (1 copy original),1964,1,390473
Civil War,,Final Report of the Civil War Centennial Commission of the State of Delaware  (3 copies),1966,1,390473
Civil War,,Fort Delaware Notes,1977-1990,1,390473
Civil War,"Bushnell, Rev. Samuel C.",Story of the Monitor and the Merrimac,n.d.,1,390473
Civil War,"Barbee, David Rankin",Capture of Jefferson Davis,1947,1,390473
Civil War,"Miers, Earl Schenck","Wash Roebling's War, Being a selection from the unpublished Civil War ...",1961,1,390473
Civil War,"Layton, Larry Lawson",Delaware's Forgotten Regiment Ninth Delaware Volunteer Infantry Regiment,1974,1,390473
Civil War,"Tucker, Glenn",Civil War Times - First Bull Run,1960,1,390473
Civil War,"Carey, Alfred B.",Civil War Record of the Four Carey Brothers of Indian River Hd. ....,1960,1,390473
Civil War,,Civil War Times - Illustrated,1963,1,390473
Civil War,,Bibliography of the American Civil War  (2 copies),1962,1,390473
Civil War,"Bloom,  Dr. Robert L",Why Study the Civil War?,1960,1,390473
Civil War,"Hindes, Ruthanna",Lt. Samuel Boyer David,n.d.,1,390473
Civil War,,Excerpts Pertaining to Fort Delaware from the War Journal of Robert J. Coffey,1982,1,390473
Civil War,,"Fort Delaware, Photograph Coll. 8  #9",n.d.,1,390473
Civil War,,Suggested Tour of Old Fort Delaware,n.d.,1,390473
Civil War,"Wilson, W. Emerson",Fort Delaware in the Civil War,n.d.,1,390473
Civil War,"Bruce, Robert","Gettysbury, A Survey, from the standpoints of topography & the highways..",1920,1,390473
Civil War,,Fort Delaware Newsletter,1987-1988,1,290473
Civil War,,Civil War Round Table of Kent County,1961-1964,1,390473
Civil War,,"Grape and Canister Newsletter, Delaware, Civil War Round Table of Wilmington",1978-1992,1,390473
Civil War,"Ellis, L. Ethan",Steps in a Journey Toward Understanding,1961,1,390473
Civil War,"Keen, Nancy Travis",Confederate Prisoners of War at Fort Delaware.  2 copies.,1968,1,390473
Civil War,,"New Jersey Civil War Centennial Commission, 2nd Annual American History...",1962,2,390474
Civil War,"Ellsworth, Edward W.",Massachusetts in the Civil War Vol. 3 A Year of Crisis 1862-1863,1962,1,390473
Civil War,"Abbott, Richard H.","Ohio's Civil War Governors, 1860-1865",1962,1,390473
Civil War,,Civil War and Ante-Bellum History in Mississippi,n.d.,2,390474
Civil War,"Weld, Stanley B.",Connecticut Physicians in the Civil War,n.d.,1,390473
Civil War,,"New York State and The Civil War, September, October, December",1962,2,390474
Civil War,"Nevins, Allan",Origins of the Land-Grant Colleges and State Universities,1962,2,390474
Civil War,"Spruance, John S.","Delaware Stays in the Union, The Civil War Period:  1860-1865.   2 copies",1955,1,390473
Civil War,,"Virginia Civil War Commission, Stonewall Jackson Dinner, Invitation",1963,2,390474
Civil War,,"Grant's March Through Louisiana, A Tour",n.d.,2,390474
Civil War,,Civil War Naval Chronology 1861-1865 Part III-1863,n.d.,2,390474
Civil War,,Valley News Echo,1862-1963,2,390474
Civil War,,Civil War Centennial 1961-1965 Report: 1962 Virginia Civil War Commission,1962,2,390474
Civil War,,News Letter - The North Carolina Confederate Centennial Commission,1962,2,390474
Civil War,,Civil War and Reconstruction - A Current Affairs Publication of NY Times,1961,2,390474
Civil War,,New Jersey in the Civil War and Civil War Facts,1961-1965,2,390474
Civil War,,Civil War Centennial Map - Oklahoma 1963,1963,2,390474
Civil War,,"History Magazine With A. Purpose, American Scene (Oklahoma issue)",1962,2,390474
Civil War,,Invitation to Centennial Dedication…,1963,2,390474
Civil War,,"Virginia Civil War Commission, Centennial News Letter",1962-1963,2,390474
Civil War,,"Gettysburg Centennial Commission, News Release",1963,2,390474
Civil War,,"Massachusetts Civil War Centennial Commission, Bay State Bugle",1962-1963,2,390474
Civil War,,Atlanta Civil War Round Table Inc. 1861-1865 Battle Lines,1962-1963,2,390474
Civil War,,100 Years After Civil War Centennial Commission,1962-1963,2,390474
Civil War,,Time Table - Governor's Day Program July,1963,2,390474
Civil War,,Columbia Civil War Centennial Commission,1962-1963,2,390474
Civil War,,Fort Delaware Society Founded 1950,1969,2,390474
Civil War,,"Ohio Civil War Centennial Commission, Bulletin",1962,2,390474
Civil War,,New Jersey Civil War Centennial Commission,1962-1963,2,390474
Civil War,,"Fourth Statewide Assembly , 100th Anniver. of the Battle of Fredericksburg",1962,2,390474
Civil War,,General Rudy Marek's Artillery Brigade Civil War Spectacular,1963-1964,2,390474
Civil War,,Virginia Civil War Commission,1962,2,390474
Civil War,,100th Anniversary of the Battle of Gettysbury & Lincoln's Gettysburg Address,1962,2,390474
Civil War,,"Penn Rambles, Harrisburg, Pennsylvania November-December",1962,2,390474
Civil War,,Front Rank - Story of North Carolina in the Civil War,n.d.,2,390474
Civil War,,"Life of Stonewall Jackson, Virginia Civil War Centennial Center",1963,1,390473
Civil War,,Order Announcing the Death of Stonewall Jackson,1863,2,390474
Civil War,,Civil War Philatelic Society,1963,2,390474
Civil War,,New York State And The Civil War - Jan. Feb. March,1963,2,390474
Civil War,,Judge Advocate Journal,1962,2,390474
Civil War,"Shaw, William L.",Confederate Conscription and Exemption  Acts,1962,2,390474
Civil War,,Civil War Centennial Commission of California,1963,2,390474
Civil War,,Request to Delaware Civil War Centennial Commision,,2,390474
Civil War,,"Florida A Hundred Years Ago, Florida Civil War Centennial Commission",1962-1963,2,390474
Civil War,,Georgia Civil War Centennial News 1961-1965,1962,2,390474
Civil War,"Shirk, George H.",100 Years Ago In Indian Territory 1862-1863,n.d.,2,390474
Civil War,,Indiana Civil War Centennial Commission,1963,2,390474
Civil War,,United States Civil War Centennial Commission,1963,2,390474
Civil War,,Pennsylvania Centennial Commission,1963,2,390474
Civil War,,"U. S. Civil War Centennial Commission, Sixth National Assembly of the",1963,2,390474
Civil War,,Mississippi Commission..on the War Between the States,1963,2,390474
Civil War,,Massachusetts Civil War Centennial Commission,1963,2,390474
Civil War,,Texas Historical Preservation News,1963,2,390474
Civil War,,New York State Civil War Centennial Commission,1963,2,390474
Civil War,,News Letter - Alabama Civil War Centennial Commission,1962,2,390474
Delaware Business Conditions,,Delaware Business Conditions,1957-1978,1,390475
Delawareana Business Conditions,,Lines of Communication,1963,1,390475
Delaware Digest,,Delaware Digest  (incomplete),1972-1977,1,390476
Delawareana Magazine,,Dateline Delaware,1960-1961,1,390477
Delaware Today,,Delaware Today magazine (incomplete),1962-1970,1,390478
Delawareana General,"Munroe, John A.",Delaware Becomes A State.  2 copies.,1953,5,484186
Delawareana General,,"Court Records of Kent County, Delaware 1680-1705 Reviewed",1961,1,390485
Delawareana General,"deVallinger, Leon, Jr.","Burning of the Whorekill, 1673 (2 copies)",1950,1,390485
Delawareana General,"Hart, Simon",Prehistory of the New Netherland Company,1959,1,390485
Delawareana General,,Pennsylvania History Vol. VI #4 Oct.,1939,5,484186
Delawareana General,"Carter, Jane Levis",Down River People of the Lenni-Lenape Indians,1976,1,390485
Delawareana General,"Ryden, George H.",Delaware - The First State in the Union,1938,1,390485
Delawareana General,,Some Historic Points in Delaware,"1916,1925",1,390485
Delawareana General,"Munroe, John A.",Delaware - Localized History Series (2 copies),1965,5,484186
Delawareana General,,Delaware the Diamond State (2 copies),n.d.,1,390485
Delawareana General,,Topical History of Delaware,1976,5,484186
Delawareana General,"Wilkinson, Norman B.",Explosives In History,1973,1,390485
Delawareana General,"Dolan, Paul","Supreme Court of Delaware, 1900-1950",1952,1,390485
Delawareana General,,William and Mary Quarterly - A Magazine of Early American History,1952,1,390485
Delawareana General,"Weslager, C. A.",New Look at Brinton's Lenape-English Dictionary,1972,1,390485
Delawareana General,"Weslager, C. A.",More About the Unalachtigo,1975,1,390485
Delawareana General,"Dolan, Paul",Organization of State Adminstration in Delaware,1951,1,390485
Delawareana General,,Delaware Up To Now,n.d.,1,390485
Delawareana General,,Delaware The First State.  2 coopies.,1976,1,390485
Delawareana General,,"Wilmington Sunday Star March 7,",1954,1,390485
Delawareana General,,Brief History of Sir William Penn Kt. whose Memorial Tablet & Tombstone..,1971,1,390485
Delawareana General,"Myers, Albert Cook",William Penn - A Radio Address,1934,1,390485
Delawareana General,,"1986 Delaware Small Wonder, Calendar of Events Sept-Dec",1986,5,484186
Delawareana General,"Covington, Charles E.",Sketchy History of the DE Militia & the Chaplains who have served in it,1978,1,390485
Delawareana General,"Weslager, C. A.",Who Survived the Indian Massacre at Swanendael?,1970,1,390485
Delawareana General,,History of Delaware - pt. 1 Filmstrip & Script Produced by the Delaware ..…,1963,1,390485
Delawareana General,,Democratic Financing - Up! Up!! Up!!! Go the Taxes,n.d.,1,390485
Delawareana General,"Jones, Alice Hanson",Approaches To Wealth Estimates In The Colonial Period,1967,1,390485
Delawareana General,,Public Welfare Administration in Delaware,1931,1,390485
Delawareana General,,"Consolidated Tours - Hotel Directory, Scenic Views, Maps, Etc.",1937,1,390485
Delawareana General,,Delaware Social Service Directory,1949,1,390485
Delawareana General,,"Delaware Cavalcade, Autumn, Summer",1950,1,390485
Delawareana General,,"Dover Cookbooks, Cowgill Cookbook 2nd edition","1907,1973",1,390485
Delawareana General,,Moors,1925-1933,1,390485
Delawareana General,"Wharton, T. L.","William Penn, A Discourse before the Society for the Commemoration of…..",1826,1,390485
Delawareana General,"Smithers, William W.","Coaching  Trip through Delaware June 20th - 25th,",1892,1,390485
Delawareana General,,85th Anniversary Celebration of the Declaration of American Independence,1861,1,390485
Delawareana General,"Wilson, James",Wilmingtoniad or A Touch At The Times;  The Delawaraiad or a Second Part of the Wilmingtoniad,"1800, 1801",1,390485
Delawareana General,,"Reeves, David - Delaware Gazette Extra",1845,1,390485
Delawareana General,,188th Anniversary of Delaware as a State (in Congressional Record),1964,1,390485
Delawareana General,,An Address to the People of Delaware of the subject of Lotteries,1859,1,390485
Delawareana General,,"Pea Patch Island, Substance of the Argument of John M. Clayton of DE….",1848,1,390485
Delawareana General,,History of The DE Depart. of The Great Central Fair for the U. S. Sanitary..,1864,1,390485
Delawareana General,,Diamond State Bulletin,1965,5,484186
Delawareana General,"Munroe, John A.",Negro In Delaware,1957,5,484186
Delawareana General,"Storey, William J.",European Background of those Who Colonized Delaware,1929,2,390486
Delawareana General,"Weslager, C. A.","Old Hollingsworth Plantation in Mill Ck. Hd., New Castle Co., DE",1961,5,484186
Delawareana General,"Welch, George T. M.D.",Delaware In Colonial Days,1899,5,484186
Delawareana General,"Black, Henry Campbell",Supporting & Defending The Constitution,1923,2,390486
Delawareana General,"Warrington, C. W.",Mighty Fort Called Miles,1972,5,484186
Delawareana General,,Delaware Day at New York World's Fair,1939,5,484186
Delawareana General,,Sussex County Celebration 2nd Annual,1971,4,482968
Delawareana General,,National Business Women's Week,1970,2,390486
Delawareana General,,"Dodge Adventurer, March/April (Touring Delmarva's 150 miles of……..",1977,2,390486
Delawareana General,,"Fortune, November",1974,2,390486
